user_id,group,arpu_pre,arpu,sessions,page_load_ms
158142,B,0.0,0.0,5,455.7
158143,A,0.0,0.0,1,287.9
158144,A,0.0,46.18,4,583.5
158145,A,0.0,0.0,5,620.2
158146,B,54.5,0.0,6,524.6
158147,A,0.0,0.0,4,731.7
158148,B,0.0,15.45,10,536.3
158149,A,0.0,6.51,1,244.8
158150,A,0.0,0.0,6,337.7
158151,A,30.42,85.6,6,578.6
158152,A,0.0,0.0,2,536.9
158153,B,0.0,0.0,4,528.1
158154,A,0.0,54.11,6,625.5
158155,B,0.0,82.3,4,671.7
158156,B,0.0,0.0,3,427.0
158157,B,19.4,0.0,4,404.3
158158,B,18.67,0.0,8,647.3
158159,B,0.0,66.5,2,978.3
158160,B,0.0,78.93,4,342.6
158161,B,36.86,0.0,4,588.7
158162,A,0.0,0.0,7,352.0
158163,B,0.0,0.0,3,435.4
158164,B,0.0,0.0,1,258.1
158165,A,95.25,0.0,5,477.0
158166,A,0.0,0.0,4,629.6
158167,B,52.84,0.0,6,400.9
158168,B,0.0,0.0,2,331.1
158169,A,6.91,0.0,10,331.4
158170,A,0.0,0.0,6,225.2
158171,B,0.0,0.0,3,780.4
158172,B,0.0,0.0,9,710.0
158173,A,13.88,10.87,8,505.1
158174,A,0.0,0.0,5,339.1
158175,B,0.0,0.0,3,480.9
158176,B,0.0,0.0,4,497.0
158177,A,0.0,21.7,7,478.3
158178,B,0.0,29.53,9,286.3
158179,A,123.3,65.52,6,810.4
158180,A,0.0,19.98,6,469.7
158181,B,0.0,0.0,6,430.9
158182,B,63.81,41.36,3,319.7
158183,B,18.4,0.0,7,328.6
158184,A,0.0,0.0,5,683.9
158185,B,30.2,54.8,5,230.7
158186,A,12.22,0.0,4,385.7
158187,A,0.0,0.0,2,417.1
158188,B,79.3,0.0,9,441.4
158189,B,0.0,114.98,5,545.6
158190,B,34.39,0.0,3,537.2
158191,A,0.0,0.0,3,338.4
158192,A,0.0,0.0,6,840.0
158193,B,0.0,0.0,3,592.7
158194,B,0.0,0.0,6,383.2
158195,A,27.7,0.0,7,506.8
158196,A,0.0,75.1,1,368.9
158197,B,0.0,0.0,2,377.7
158198,B,49.88,42.78,2,422.0
158199,A,0.0,0.0,5,985.6
158200,A,0.0,0.0,4,511.4
158201,A,0.0,0.0,5,487.7
158202,A,0.0,0.0,6,292.9
158203,B,0.0,0.0,5,538.5
158204,A,0.0,21.28,4,297.0
158205,B,15.69,0.0,5,515.7
158206,A,0.0,0.0,6,467.1
158207,A,74.36,0.0,3,308.6
158208,B,0.0,0.0,4,399.9
158209,A,0.0,0.0,7,360.0
158210,B,55.02,0.0,7,445.6
158211,A,0.0,53.62,1,273.5
158212,A,0.0,0.0,4,492.4
158213,B,0.0,0.0,9,358.9
158214,A,58.71,0.0,6,430.4
158215,A,0.0,0.0,5,427.2
158216,A,0.0,0.0,5,713.0
158217,B,17.79,142.53,5,1023.7
158218,B,0.0,0.0,4,415.4
158219,B,7.79,0.0,3,461.0
158220,A,64.83,206.66,10,575.8
158221,A,0.0,0.0,4,492.8
158222,B,0.0,0.0,12,466.4
158223,B,21.36,0.0,6,353.8
158224,B,0.0,0.0,7,443.3
158225,A,8.82,101.05,6,508.6
158226,A,44.66,0.0,7,333.4
158227,B,0.0,52.6,4,549.7
158228,A,0.0,0.0,5,459.1
158229,A,0.0,0.0,5,423.7
158230,B,0.0,0.0,7,388.8
158231,A,0.0,0.0,4,586.5
158232,A,0.0,47.34,9,213.9
158233,B,114.17,0.0,10,567.9
158234,B,0.0,0.0,4,627.9
158235,A,0.0,0.0,5,330.6
158236,B,0.0,138.88,8,467.5
158237,A,0.0,0.0,4,363.7
158238,B,0.0,0.0,3,411.8
158239,A,0.0,290.23,6,342.0
158240,B,47.03,0.0,5,929.6
158241,B,32.47,0.0,10,581.0
158242,A,8.22,0.0,5,367.9
158243,B,0.0,0.0,4,539.9
158244,A,0.0,40.83,9,393.0
158245,B,0.0,35.14,9,770.2
158246,B,0.0,0.0,3,346.2
158247,B,0.0,9.18,8,442.5
158248,B,0.0,0.0,1,251.2
158249,A,31.19,49.7,3,440.0
158250,A,8.26,0.0,6,524.4
158251,B,0.0,0.0,2,469.6
158252,A,0.0,13.66,4,458.6
158253,B,90.15,0.0,2,643.2
158254,A,27.59,0.0,5,496.5
158255,B,30.75,0.0,4,351.0
158256,B,0.0,0.0,6,398.3
158257,B,0.0,0.0,7,387.0
158258,A,51.03,0.0,3,383.9
158259,B,0.0,0.0,8,377.9
158260,A,0.0,0.0,3,557.6
158261,A,0.0,0.0,4,217.6
158262,B,0.0,0.0,6,489.0
158263,B,59.17,14.16,5,250.2
158264,A,0.0,0.0,12,530.7
158265,A,17.35,0.0,6,353.1
158266,B,0.0,89.88,3,631.7
158267,A,0.0,0.0,6,167.1
158268,B,0.0,0.0,7,324.3
158269,B,0.0,0.0,2,787.4
158270,A,9.35,36.13,2,523.4
158271,B,0.0,27.47,3,562.8
158272,B,30.33,34.6,4,728.1
158273,B,46.51,0.0,4,339.3
158274,A,47.9,27.18,8,363.6
158275,B,0.0,0.0,6,474.1
158276,B,0.0,8.75,1,261.7
158277,A,0.0,0.0,7,585.2
158278,B,32.53,0.0,6,448.1
158279,A,19.21,350.05,2,481.7
158280,B,0.0,0.0,6,532.6
158281,A,0.0,0.0,5,354.2
158282,A,0.0,0.0,3,303.6
158283,A,0.0,0.0,1,389.6
158284,B,15.96,0.0,2,420.2
158285,A,0.0,0.0,4,317.2
158286,B,0.0,0.0,7,678.6
158287,A,0.0,84.11,7,532.1
158288,A,0.0,24.25,6,334.0
158289,B,38.28,34.39,2,222.5
158290,B,0.0,0.0,8,391.5
158291,A,49.86,8.38,4,503.8
158292,B,0.0,0.0,3,271.8
158293,A,11.64,58.97,5,412.5
158294,B,32.0,0.0,6,680.1
158295,A,44.9,0.0,7,738.2
158296,A,0.0,0.0,4,474.8
158297,A,0.0,20.22,3,465.5
158298,B,0.0,0.0,4,322.5
158299,B,0.0,0.0,6,387.4
158300,A,0.0,0.0,7,198.2
158301,B,0.0,0.0,3,890.3
158302,B,0.0,56.49,3,533.4
158303,A,35.64,41.95,8,374.9
158304,A,23.72,0.0,8,422.8
158305,A,27.75,0.0,9,264.0
158306,A,0.0,0.0,6,437.3
158307,B,0.0,90.64,3,462.8
158308,A,0.0,0.0,9,366.0
158309,B,0.0,0.0,4,364.7
158310,A,0.0,24.83,4,474.1
158311,A,114.15,0.0,2,792.9
158312,B,0.0,22.37,2,779.9
158313,A,0.0,0.0,2,557.9
158314,A,0.0,0.0,4,382.5
158315,A,0.0,0.0,5,420.4
158316,B,0.0,49.8,4,594.8
158317,A,61.0,0.0,5,283.7
158318,A,10.61,0.0,10,347.9
158319,B,17.4,0.0,1,425.3
158320,A,0.0,0.0,4,531.7
158321,B,0.0,45.85,4,580.2
158322,B,40.32,12.23,3,224.3
158323,A,0.0,0.0,6,285.5
158324,A,0.0,0.0,8,452.3
158325,B,0.0,0.0,5,558.5
158326,B,0.0,124.98,7,500.5
158327,B,0.0,0.0,2,407.0
158328,A,0.0,0.0,8,451.4
158329,B,0.0,0.0,6,668.5
158330,B,18.72,0.0,4,314.2
158331,A,0.0,37.57,5,341.5
158332,B,19.57,0.0,4,489.8
158333,B,0.0,0.0,4,353.6
158334,B,0.0,0.0,4,385.0
158335,A,0.0,0.0,1,342.9
158336,A,0.0,0.0,2,163.1
158337,A,0.0,0.0,7,887.5
158338,B,43.41,33.3,6,522.9
158339,B,51.91,0.0,3,329.4
158340,A,0.0,0.0,6,804.6
158341,B,50.31,72.48,6,537.1
158342,A,0.0,0.0,8,387.5
158343,B,0.0,0.0,3,464.7
158344,B,0.0,0.0,0,360.7
158345,A,0.0,92.25,4,517.2
158346,A,9.94,0.0,3,500.1
158347,A,19.59,0.0,3,565.4
158348,A,26.32,21.38,11,487.6
158349,B,0.0,0.0,4,292.3
158350,A,0.0,0.0,4,399.0
158351,B,0.0,0.0,6,794.7
158352,A,0.0,0.0,5,584.5
158353,B,0.0,0.0,6,295.4
158354,B,0.0,0.0,4,433.5
158355,A,0.0,0.0,9,492.7
158356,A,56.07,0.0,3,445.4
158357,A,0.0,0.0,4,325.7
158358,B,0.0,0.0,4,134.4
158359,B,0.0,0.0,7,350.5
158360,B,0.0,0.0,10,327.0
158361,B,9.02,53.76,3,331.8
158362,A,0.0,9.28,3,287.2
158363,A,55.05,151.77,9,644.1
158364,A,0.0,0.0,10,507.0
158365,A,0.0,0.0,6,278.7
158366,B,13.4,10.84,6,377.5
158367,A,10.04,0.0,4,473.0
158368,A,33.7,0.0,3,1009.9
158369,A,0.0,67.09,2,384.0
158370,A,0.0,0.0,2,378.9
158371,A,0.0,152.5,7,442.9
158372,B,21.31,0.0,8,539.2
158373,B,0.0,0.0,8,552.5
158374,B,0.0,298.06,4,546.7
158375,A,0.0,102.37,4,516.9
158376,B,0.0,0.0,5,695.1
158377,B,77.21,0.0,2,583.1
158378,B,24.69,0.0,3,314.2
158379,A,0.0,0.0,11,322.2
158380,A,38.26,0.0,6,537.7
158381,A,0.0,46.39,6,382.1
158382,B,57.18,42.41,6,390.1
158383,B,18.06,0.0,7,617.3
158384,A,0.0,0.0,3,799.4
158385,B,43.65,54.2,1,526.5
158386,A,0.0,0.0,6,332.7
158387,B,0.0,0.0,6,725.1
158388,B,0.0,0.0,5,394.6
158389,B,0.0,29.3,4,152.5
158390,A,0.0,0.0,3,386.0
158391,A,36.14,0.0,12,468.9
158392,B,54.09,0.0,8,492.9
158393,B,0.0,0.0,2,603.4
158394,B,0.0,204.65,8,496.7
158395,B,40.01,0.0,5,224.3
158396,B,0.0,56.54,5,395.9
158397,A,0.0,0.0,3,271.9
158398,B,0.0,0.0,5,785.5
158399,A,23.97,0.0,2,809.5
158400,B,0.0,10.4,6,296.0
158401,A,91.09,204.73,5,186.5
158402,A,20.9,0.0,6,441.2
158403,B,0.0,31.87,9,416.9
158404,B,48.54,26.37,5,446.9
158405,B,65.1,0.0,5,448.1
158406,A,0.0,0.0,6,176.4
158407,B,0.0,130.17,4,332.2
158408,B,0.0,39.09,1,479.2
158409,A,0.0,9.2,4,548.1
158410,B,80.57,10.02,4,298.0
158411,B,0.0,0.0,10,682.5
158412,B,0.0,0.0,5,394.1
158413,A,0.0,0.0,3,505.7
158414,A,0.0,20.84,5,692.2
158415,B,21.97,25.3,4,548.6
158416,B,0.0,0.0,6,274.9
158417,B,0.0,9.52,4,773.2
158418,B,0.0,46.58,7,343.2
158419,A,86.06,0.0,3,384.1
158420,B,0.0,26.4,2,681.3
158421,B,0.0,0.0,5,466.1
158422,A,0.0,0.0,5,463.2
158423,B,0.0,0.0,9,412.5
158424,B,46.22,53.59,9,505.8
158425,A,0.0,13.46,4,174.0
158426,A,0.0,0.0,6,309.7
158427,B,21.77,0.0,3,263.0
158428,B,0.0,0.0,7,473.6
158429,B,0.0,17.37,2,634.4
158430,B,40.42,0.0,9,435.4
158431,B,0.0,0.0,6,149.4
158432,A,11.63,0.0,3,270.6
158433,B,17.22,0.0,2,393.6
158434,B,0.0,0.0,8,510.9
158435,B,0.0,317.95,5,780.9
158436,B,0.0,0.0,2,414.2
158437,B,103.58,0.0,4,243.5
158438,B,0.0,60.94,7,419.5
158439,B,0.0,0.0,5,453.9
158440,A,5.84,0.0,6,698.2
158441,A,105.12,20.0,4,310.3
158442,A,0.0,0.0,6,783.7
158443,A,0.0,0.0,3,326.0
158444,B,0.0,0.0,4,505.9
158445,B,0.0,0.0,6,306.2
158446,B,0.0,0.0,7,357.3
158447,B,0.0,0.0,2,315.6
158448,B,61.51,0.0,3,502.9
158449,B,78.47,28.51,9,561.2
158450,B,0.0,0.0,1,456.8
158451,B,23.28,0.0,4,1196.8
158452,B,15.61,0.0,8,498.9
158453,A,0.0,0.0,9,450.9
158454,A,16.62,0.0,9,250.0
158455,A,0.0,20.19,9,399.7
158456,A,0.0,0.0,8,254.3
158457,B,0.0,0.0,4,684.5
158458,B,0.0,0.0,4,409.7
158459,A,0.0,0.0,6,428.7
158460,B,0.0,119.74,8,403.0
158461,B,50.36,0.0,2,737.6
158462,A,0.0,0.0,5,297.9
158463,B,0.0,14.26,6,446.9
158464,B,70.56,0.0,3,392.0
158465,B,0.0,0.0,7,452.0
158466,B,0.0,0.0,3,175.4
158467,B,0.0,0.0,5,378.0
158468,B,0.0,0.0,4,510.8
158469,A,0.0,0.0,9,378.7
158470,A,0.0,0.0,3,557.6
158471,A,0.0,0.0,4,464.3
158472,A,0.0,0.0,4,868.1
158473,A,0.0,0.0,2,664.7
158474,A,0.0,0.0,5,244.4
158475,A,0.0,51.82,3,507.6
158476,B,5.26,0.0,8,688.7
158477,A,0.0,0.0,5,549.8
158478,B,0.0,25.82,4,416.1
158479,B,20.95,0.0,7,469.0
158480,B,0.0,0.0,8,303.5
158481,B,0.0,0.0,2,351.2
158482,B,30.85,20.42,5,300.7
158483,A,0.0,0.0,4,451.5
158484,A,0.0,44.7,6,432.7
158485,A,0.0,0.0,4,726.6
158486,A,0.0,0.0,6,473.3
158487,A,53.02,0.0,8,457.8
158488,B,0.0,17.35,4,331.7
158489,B,7.98,30.83,3,525.3
158490,A,0.0,0.0,3,620.6
158491,B,0.0,0.0,1,536.0
158492,B,0.0,17.15,5,464.5
158493,B,0.0,0.0,5,502.9
158494,A,0.0,77.24,4,422.5
158495,A,0.0,0.0,6,388.0
158496,A,0.0,22.05,3,364.6
158497,B,0.0,18.3,6,307.4
158498,A,0.0,0.0,7,323.7
158499,A,0.0,35.14,5,154.8
158500,A,0.0,0.0,4,513.9
158501,A,0.0,50.52,7,227.1
158502,A,21.9,88.2,4,332.4
158503,B,59.22,0.0,6,547.6
158504,B,0.0,32.94,3,648.6
158505,A,0.0,45.49,3,376.5
158506,B,0.0,0.0,4,323.1
158507,A,271.14,0.0,5,309.0
158508,B,0.0,0.0,5,373.3
158509,A,17.01,48.26,6,563.6
158510,A,0.0,0.0,5,420.3
158511,A,0.0,0.0,7,662.1
158512,B,0.0,0.0,7,435.2
158513,A,0.0,87.08,6,332.9
158514,A,0.0,0.0,7,526.6
158515,A,33.73,30.45,4,345.3
158516,A,0.0,14.59,8,285.5
158517,A,41.12,0.0,2,464.4
158518,B,0.0,0.0,2,559.9
158519,B,0.0,0.0,7,359.2
158520,A,0.0,0.0,4,306.3
158521,A,0.0,0.0,4,394.4
158522,B,0.0,0.0,2,687.3
158523,B,0.0,67.46,3,565.3
158524,A,0.0,17.4,2,401.3
158525,B,19.82,0.0,3,497.6
158526,A,27.58,0.0,11,168.7
158527,A,0.0,0.0,4,716.1
158528,B,0.0,66.38,5,553.0
158529,A,0.0,0.0,5,305.9
158530,B,0.0,0.0,5,228.5
158531,B,0.0,0.0,6,210.2
158532,B,0.0,0.0,8,237.1
158533,B,8.78,9.28,5,468.8
158534,B,13.1,0.0,3,310.8
158535,B,42.6,0.0,4,629.1
158536,B,0.0,0.0,8,628.7
158537,B,0.0,0.0,7,440.5
158538,B,222.61,0.0,4,457.0
158539,A,0.0,0.0,8,484.6
158540,B,0.0,0.0,5,406.4
158541,A,0.0,0.0,3,456.6
158542,B,59.04,0.0,4,737.7
158543,A,83.46,7.09,5,601.2
158544,A,0.0,0.0,7,556.4
158545,B,0.0,9.55,8,627.5
158546,B,0.0,0.0,7,501.8
158547,A,0.0,60.49,3,658.9
158548,B,0.0,56.37,5,402.0
158549,B,0.0,0.0,8,386.6
158550,A,0.0,0.0,6,188.4
158551,B,0.0,0.0,2,449.2
158552,A,0.0,0.0,4,547.1
158553,A,0.0,0.0,4,410.4
158554,B,97.26,43.89,8,162.9
158555,A,0.0,12.38,4,362.1
158556,B,0.0,0.0,3,563.4
158557,A,0.0,0.0,3,488.8
158558,B,88.61,0.0,10,277.4
158559,B,20.38,0.0,4,302.6
158560,B,9.83,0.0,6,537.5
158561,A,0.0,0.0,3,339.1
158562,B,0.0,0.0,6,500.1
158563,B,18.8,24.96,7,300.9
158564,B,0.0,0.0,3,434.1
158565,A,20.81,0.0,9,342.2
158566,B,0.0,0.0,6,448.8
158567,B,99.13,0.0,6,298.3
158568,A,0.0,0.0,5,168.1
158569,A,0.0,71.07,9,406.1
158570,A,0.0,12.14,6,276.2
158571,A,0.0,17.39,9,451.2
158572,A,17.97,0.0,8,236.7
158573,B,0.0,0.0,2,319.3
158574,A,44.03,23.79,4,562.9
158575,B,0.0,0.0,7,554.6
158576,A,49.7,14.09,3,876.1
158577,B,0.0,0.0,4,805.0
158578,B,0.0,17.87,6,616.5
158579,A,0.0,58.31,6,298.6
158580,B,0.0,38.42,7,314.7
158581,B,71.07,0.0,5,384.9
158582,A,129.13,0.0,3,363.2
158583,A,0.0,0.0,3,523.9
158584,B,19.88,23.87,3,211.9
158585,B,0.0,0.0,4,317.5
158586,A,185.38,0.0,5,433.3
158587,B,23.5,0.0,6,529.8
158588,B,0.0,0.0,6,426.4
158589,A,0.0,0.0,8,601.8
158590,A,0.0,0.0,5,648.1
158591,B,0.0,0.0,5,527.0
158592,B,0.0,0.0,7,406.4
158593,A,0.0,0.0,6,277.3
158594,B,0.0,25.14,5,643.6
158595,A,0.0,94.73,3,482.9
158596,B,0.0,0.0,2,638.2
158597,A,0.0,0.0,6,364.0
158598,B,24.35,53.13,5,271.8
158599,A,31.78,0.0,2,285.7
158600,A,0.0,16.63,4,412.4
158601,A,58.59,0.0,10,323.0
158602,A,0.0,21.53,6,732.5
158603,B,42.54,0.0,7,814.1
158604,B,20.32,41.64,3,406.9
158605,B,0.0,0.0,0,333.3
158606,B,0.0,0.0,5,242.4
158607,B,0.0,0.0,7,394.7
158608,B,178.84,0.0,3,601.5
158609,A,0.0,30.95,7,318.9
158610,A,0.0,0.0,4,631.8
158611,B,0.0,0.0,2,333.1
158612,B,100.21,0.0,3,395.9
158613,B,62.79,0.0,4,524.8
158614,B,0.0,0.0,6,452.5
158615,B,46.69,0.0,4,193.8
158616,B,0.0,0.0,5,269.4
158617,B,12.48,0.0,4,521.2
158618,A,0.0,38.44,4,468.1
158619,B,0.0,0.0,6,565.1
158620,A,0.0,0.0,3,547.0
158621,B,22.13,0.0,5,620.2
158622,A,0.0,47.65,2,346.5
158623,B,0.0,0.0,4,270.2
158624,A,0.0,0.0,4,258.1
158625,B,0.0,17.92,9,361.4
158626,A,0.0,20.38,7,412.5
158627,B,0.0,0.0,10,633.7
158628,B,0.0,36.61,4,531.6
158629,B,0.0,0.0,7,253.7
158630,B,0.0,0.0,7,706.7
158631,B,0.0,0.0,4,402.5
158632,B,0.0,0.0,9,487.0
158633,B,8.9,0.0,4,322.9
158634,A,0.0,0.0,2,631.1
158635,B,0.0,0.0,7,362.1
158636,B,38.98,0.0,4,527.0
158637,A,0.0,213.81,7,542.3
158638,B,93.38,0.0,8,578.3
158639,B,41.23,0.0,5,312.2
158640,B,0.0,82.69,4,532.6
158641,A,0.0,0.0,5,396.6
158642,A,18.67,0.0,8,781.7
158643,A,0.0,0.0,1,672.8
158644,B,7.38,0.0,7,349.9
158645,B,33.43,163.45,4,662.4
158646,A,0.0,0.0,4,650.2
158647,A,45.6,21.64,3,222.8
158648,B,0.0,0.0,6,352.3
158649,A,65.41,0.0,2,613.1
158650,B,0.0,0.0,2,670.4
158651,B,25.86,22.74,4,585.4
158652,B,0.0,0.0,6,456.7
158653,A,9.02,37.68,6,572.3
158654,B,0.0,48.0,9,555.0
158655,B,0.0,42.57,1,733.6
158656,A,0.0,0.0,6,453.6
158657,B,0.0,0.0,5,263.1
158658,A,0.0,0.0,4,282.0
158659,B,19.74,14.89,7,617.6
158660,A,81.33,0.0,4,491.9
158661,B,62.71,30.62,5,421.9
158662,A,0.0,0.0,8,954.6
158663,A,28.44,59.31,2,440.8
158664,B,0.0,0.0,4,498.3
158665,B,0.0,17.25,5,482.3
158666,A,0.0,0.0,2,631.5
158667,B,0.0,0.0,3,141.5
158668,A,0.0,0.0,2,634.9
158669,B,0.0,0.0,9,559.7
158670,A,0.0,36.11,8,264.0
158671,A,36.8,46.43,7,400.3
158672,A,0.0,0.0,1,593.3
158673,A,0.0,0.0,4,507.0
158674,B,0.0,0.0,7,703.5
158675,A,44.16,0.0,4,345.6
158676,B,68.99,0.0,10,408.8
158677,B,73.07,0.0,3,498.7
158678,B,0.0,0.0,5,600.4
158679,B,0.0,25.68,1,228.7
158680,A,153.09,41.76,7,698.3
158681,A,0.0,0.0,6,867.7
158682,A,0.0,0.0,3,911.4
158683,B,0.0,0.0,2,342.6
158684,B,0.0,0.0,2,348.7
158685,B,151.23,51.43,3,344.1
158686,A,0.0,0.0,5,674.8
158687,A,52.92,0.0,7,503.6
158688,B,0.0,29.56,3,522.7
158689,A,69.0,0.0,6,739.1
158690,B,0.0,0.0,5,482.4
158691,B,0.0,0.0,2,507.9
158692,B,0.0,11.81,4,417.4
158693,A,24.7,0.0,3,173.4
158694,B,0.0,0.0,6,583.9
158695,A,0.0,0.0,4,282.1
158696,A,0.0,0.0,4,422.1
158697,A,50.61,73.78,5,365.5
158698,A,0.0,0.0,3,377.1
158699,A,36.43,0.0,7,422.9
158700,A,45.61,84.83,7,752.6
158701,B,0.0,92.05,5,390.0
158702,B,0.0,0.0,7,694.2
158703,B,0.0,0.0,7,345.3
158704,A,0.0,0.0,4,516.6
158705,A,0.0,0.0,4,291.5
158706,A,118.5,0.0,7,379.9
158707,B,0.0,0.0,6,385.6
158708,B,0.0,0.0,3,469.8
158709,A,0.0,0.0,5,406.7
158710,A,0.0,0.0,4,349.6
158711,B,0.0,0.0,5,353.9
158712,B,0.0,0.0,6,664.2
158713,A,0.0,0.0,6,233.9
158714,B,0.0,13.76,6,530.8
158715,A,0.0,0.0,7,563.4
158716,A,0.0,5.2,6,363.7
158717,A,0.0,0.0,1,298.1
158718,B,0.0,0.0,5,403.8
158719,A,37.21,0.0,4,241.1
158720,B,0.0,0.0,3,383.3
158721,B,0.0,16.31,6,270.5
158722,B,73.83,0.0,4,663.2
158723,B,0.0,0.0,6,796.4
158724,A,0.0,41.46,8,365.2
158725,A,0.0,0.0,4,253.0
158726,A,53.1,0.0,6,246.8
158727,B,27.57,8.44,5,261.8
158728,A,0.0,0.0,3,526.0
158729,A,40.1,0.0,6,352.9
158730,B,0.0,0.0,8,537.7
158731,A,26.06,29.99,8,591.4
158732,B,57.91,0.0,3,312.1
158733,A,0.0,0.0,5,378.2
158734,A,24.23,0.0,5,589.9
158735,B,0.0,0.0,4,357.4
158736,B,0.0,0.0,5,375.3
158737,A,0.0,7.64,5,300.4
158738,B,0.0,14.15,6,709.3
158739,B,0.0,20.58,3,454.8
158740,A,23.13,0.0,10,703.2
158741,A,0.0,9.43,2,540.6
158742,B,18.79,19.16,7,609.9
158743,B,0.0,0.0,9,416.1
158744,A,0.0,0.0,11,263.2
158745,A,56.64,0.0,5,611.2
158746,A,13.12,0.0,3,127.7
158747,A,50.23,0.0,6,219.1
158748,A,0.0,10.86,5,265.3
158749,A,6.42,76.16,10,414.4
158750,B,36.73,29.33,3,655.4
158751,B,120.73,0.0,5,403.0
158752,A,0.0,0.0,4,316.9
158753,B,36.76,0.0,3,763.9
158754,B,0.0,0.0,2,461.5
158755,B,0.0,0.0,3,493.0
158756,B,58.35,0.0,5,536.0
158757,B,0.0,0.0,3,469.2
158758,A,0.0,0.0,4,463.4
158759,B,0.0,0.0,5,397.2
158760,B,0.0,0.0,1,327.9
158761,A,28.39,0.0,6,461.0
158762,B,14.74,19.86,1,425.8
158763,A,0.0,0.0,6,337.4
158764,A,0.0,0.0,4,418.2
158765,A,0.0,0.0,9,535.3
158766,B,0.0,0.0,6,564.2
158767,B,0.0,0.0,6,434.1
158768,B,13.32,0.0,7,846.9
158769,A,0.0,0.0,5,504.8
158770,A,0.0,0.0,3,417.6
158771,A,0.0,0.0,4,474.7
158772,A,0.0,0.0,3,503.3
158773,A,139.45,0.0,5,434.6
158774,B,130.28,0.0,6,497.8
158775,A,0.0,0.0,3,583.0
158776,A,108.48,0.0,8,229.4
158777,B,29.37,0.0,10,402.5
158778,B,0.0,0.0,5,826.5
158779,B,0.0,0.0,5,453.9
158780,A,19.13,140.15,7,573.8
158781,A,13.29,0.0,14,407.9
158782,B,0.0,19.57,3,577.5
158783,B,0.0,60.31,3,387.9
158784,A,0.0,0.0,8,531.1
158785,A,0.0,0.0,8,348.7
158786,B,74.15,0.0,4,280.2
158787,B,0.0,35.29,6,484.4
158788,A,0.0,0.0,2,443.0
158789,A,0.0,0.0,4,334.7
158790,B,0.0,29.56,8,316.2
158791,A,81.81,0.0,8,467.5
158792,B,0.0,12.82,2,265.2
158793,A,0.0,57.56,5,560.7
158794,A,0.0,59.84,6,530.7
158795,B,0.0,0.0,3,185.9
158796,A,0.0,0.0,7,475.6
158797,B,17.05,0.0,8,444.7
158798,B,0.0,0.0,2,281.5
158799,B,12.67,0.0,6,452.4
158800,A,0.0,30.4,5,549.4
158801,A,0.0,33.03,4,587.3
158802,A,0.0,0.0,10,654.5
158803,B,0.0,0.0,9,631.3
158804,B,0.0,0.0,5,466.1
158805,A,148.85,0.0,3,609.6
158806,B,0.0,0.0,3,218.2
158807,A,0.0,0.0,5,749.8
158808,A,0.0,0.0,2,487.8
158809,A,0.0,47.4,9,381.7
158810,A,23.16,0.0,2,897.0
158811,B,0.0,0.0,6,551.6
158812,B,0.0,24.1,8,860.4
158813,B,30.3,0.0,4,280.1
158814,A,15.6,0.0,5,383.8
158815,A,0.0,0.0,5,500.9
158816,B,0.0,0.0,3,749.1
158817,B,0.0,55.67,3,522.5
158818,B,0.0,0.0,5,496.6
158819,A,33.79,0.0,6,311.5
158820,B,0.0,0.0,4,538.5
158821,B,0.0,0.0,7,320.7
158822,A,0.0,7.37,9,424.1
158823,A,0.0,0.0,7,344.3
158824,A,0.0,0.0,8,228.6
158825,A,0.0,0.0,4,606.2
158826,A,0.0,13.13,10,331.7
158827,B,0.0,23.49,8,631.4
158828,A,0.0,0.0,8,456.5
158829,B,42.69,0.0,10,347.0
158830,B,0.0,14.62,5,653.5
158831,B,0.0,42.32,11,451.3
158832,B,0.0,0.0,9,345.3
158833,B,0.0,0.0,5,476.0
158834,B,0.0,0.0,6,899.2
158835,A,29.52,0.0,8,488.3
158836,A,0.0,12.0,10,328.8
158837,A,20.75,0.0,3,607.7
158838,A,0.0,0.0,2,389.1
158839,A,0.0,0.0,9,515.8
158840,A,0.0,44.04,3,482.3
158841,A,0.0,0.0,6,824.3
158842,A,24.57,0.0,3,390.7
158843,A,13.15,53.93,6,629.7
158844,B,35.38,0.0,4,390.1
158845,B,0.0,0.0,5,489.6
158846,B,0.0,0.0,7,300.6
158847,B,16.18,81.68,7,236.2
158848,A,0.0,22.32,2,244.8
158849,B,0.0,9.9,8,557.2
158850,A,0.0,0.0,3,373.2
158851,A,0.0,0.0,3,330.6
158852,A,0.0,0.0,7,462.3
158853,A,28.8,0.0,3,386.3
158854,B,0.0,0.0,2,789.7
158855,A,0.0,0.0,3,587.2
158856,A,0.0,38.08,6,347.5
158857,B,0.0,70.36,5,258.0
158858,B,0.0,0.0,5,462.2
158859,B,0.0,90.03,2,396.9
158860,A,0.0,0.0,2,602.5
158861,A,0.0,0.0,5,331.8
158862,B,0.0,3.29,3,452.0
158863,A,0.0,48.26,8,606.4
158864,A,0.0,44.1,1,607.2
158865,A,24.27,19.21,2,317.7
158866,A,0.0,0.0,4,510.2
158867,A,0.0,0.0,5,187.5
158868,A,0.0,0.0,7,403.6
158869,B,0.0,0.0,2,432.3
158870,B,0.0,69.95,9,337.8
158871,B,0.0,0.0,6,639.3
158872,A,22.0,0.0,1,372.1
158873,B,0.0,149.32,7,401.1
158874,B,16.99,169.05,6,571.5
158875,A,85.01,9.06,9,620.7
158876,B,0.0,0.0,7,574.8
